description,brand,image_url,product_page_url,name,price
"Descrizione:
•
stufa ermetica
con
uscita fumi coassiale superiore
• elegante forma circolare con rivestimento in acciaio verniciato
• porta con doppio vetro; quello estetico è un
vetro temprato nero
che diventa trasparente in presenza del fuoco
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 12 kW
Rendimento alla potenza termica nominale: 90.9 %
Autonomia di funzionamento max: 23 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.64 - 2.75 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
58 x 66 x 122 cm - 165 kg

Classe Energetica:
A+",Palazzetti,https://cdn.palazzetti.it/website/pim/design/41065.jpeg,https://palazzetti.it/prodotti/stufe-a-pellet/aria/vivienne-us-acciaio-nero-12-kw-aria-canalizzabile-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Vivienne 12 US,N/A
"Descrizione:
•

Dimensioni:
471 x 88 x 96 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/2746.jpeg,https://palazzetti.it/prodotti/rivestimenti/moderno/symi,Rivestimento moderno Symi,N/A
"Descrizione:
• cassetta da inserimento con funzionamento a convezione naturale
• focolare in
Thermofix
®
con base in ghisa
• viene fornito di serie con due tratti di tubo da 50 cm
• maniglia per l'apertura della portina amovibile
• attraverso i kit optional permette la ventilazione frontale oppure la canalizzazione dell’aria calda in altri ambienti.
• cassetto cenere estraibile
• deflettore fumi automatico che aumenta il tiraggio all’atto dell’apertura della porta e lo riduce, per ottimizzare il rendimento, quando viene chiusa
• regolazione indipendente dell'aria primaria e di pulizia vetro
• possibilità di prelevare l’aria comburente direttamente dall’esterno

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 14.3 kW
Potenza termica nominale: 12.4 kW
Rendimento alla potenza termica nominale: 86.9 %
Diametro uscita fumi: ø 18 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
76 x 52 x 56 cm - 130 kg

Classe Energetica:
A+",Palazzetti,https://cdn.palazzetti.it/website/pim/design/40867.jpeg,https://palazzetti.it/prodotti/caminetti-a-legna/inserti-ecopalex-gtm/ecopalex-gtm80-thermofix-12-4-kw-aria-canalizzabile,Caminetto a legna Ecopalex GTM80,N/A
"Descrizione:
•

Dimensioni:
98 x 5 x 78 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/660.jpeg,https://palazzetti.it/prodotti/rivestimenti/cornice-moderna/marrakech,Rivestimento cornice moderna Marrakech,N/A
"Descrizione:
•

Dimensioni:
280 x 43 x 240 cm - undefined kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/35345.jpeg,https://palazzetti.it/prodotti/rivestimenti/moderno/miramare,Rivestimento Miramare,N/A
"Descrizione:
•

Dimensioni:
256 x 80 x 69 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/615.jpeg,https://palazzetti.it/prodotti/rivestimenti/moderno/cardiff,Rivestimento moderno Cardiff,N/A
"Descrizione:
•

Dimensioni:
158 x 84 x 108 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/653.jpeg,https://palazzetti.it/prodotti/rivestimenti/moderno/liverpool-con-trave,Rivestimento moderno Liverpool con trave,N/A
"Descrizione:
•

Dimensioni:
166 x 6 x 73 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/666.jpeg,https://palazzetti.it/prodotti/rivestimenti/cornice-moderna/milano,Rivestimento cornice moderna Milano,N/A
"Descrizione:
• focolare con base in ghisa e pareti in cemento refrattario che ottimizza la combustione e l’irraggiamento
• apertura della portina a scorrimento
• sistema di auto-pulizia del vetro che garantisce una ottimale visione della fiamma e permette di ridurre la frequenza di pulizia manuale
• bocchette regolabili con raccordi e prolunga flessibile
• sistema della Doppia Combustione
• sistema brevettato
VDF
®
per una perfetta gestione del tiraggio con conseguente riduzione dei consumi
• possibilità di prelevare l’aria comburente direttamente dall’esterno

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 20.4 kW
Potenza termica nominale: 16 kW
Rendimento alla potenza termica nominale: 78.5 %
Diametro uscita fumi: ø 25 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
100 x 67 x 165 cm - 240 kg

Classe Energetica:
A",Palazzetti,https://cdn.palazzetti.it/website/pim/design/2629.jpeg,https://palazzetti.it/prodotti/caminetti-a-legna/ecomonoblocco-mx/ecomonoblocco-mx-86-frontale-magnofix-16-kw-aria-irraggiamento,Caminetto a legna Ecomonoblocco MX 86 F aria,N/A
"Descrizione:
• focolare con base in ghisa e pareti in cemento refrattario che ottimizza la combustione e l’irraggiamento
• apertura della portina a scorrimento
• sistema di auto-pulizia del vetro che garantisce una ottimale visione della fiamma e permette di ridurre la frequenza di pulizia manuale
• bocchette regolabili con raccordi e prolunga flessibile
• sistema della Doppia Combustione
• sistema brevettato
VDF
®
per una perfetta gestione del tiraggio con conseguente riduzione dei consumi
• possibilità di prelevare l’aria comburente direttamente dall’esterno
•
R:
versione con angolo vetrato a destra

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 20.4 kW
Potenza termica nominale: 16 kW
Rendimento alla potenza termica nominale: 78.5 %
Diametro uscita fumi: ø 25 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
100 x 67 x 165 cm - 240 kg

Classe Energetica:
A",Palazzetti,https://cdn.palazzetti.it/website/pim/design/16847.jpeg,https://palazzetti.it/prodotti/caminetti-a-legna/ecomonoblocco-mx/ecomonoblocco-mx-86-angolo-magnofix-16-kw-aria-irraggiamento,Caminetto a legna Ecomonoblocco MX 86 F aria,N/A
"Descrizione:
•

Dimensioni:
85 x 78 x 82 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/918.jpeg,https://palazzetti.it/prodotti/rivestimenti/moderno/la-rochelle,Rivestimento moderno La Rochelle,N/A
"Descrizione:
•
stufa ermetica
con
uscita fumi coassiale superiore
• rivestimento in acciaio verniciato stondato
• vetro ceramico con sistema di auto pulizia e +37% di visione della fiamma
•
Balanced Door
, porta con sistema autobilanciante
• uscita aria calda frontale
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
• braciere in ghisa ad alte prestazioni
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet
•
Pro 2:
due ventilatori indipendenti; uno in ambiente e uno per la canalizzazione posteriore (Ø 8 cm)

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 12 kW
Rendimento alla potenza termica nominale: 90.4 %
Autonomia di funzionamento max: 21 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.73 - 2.76 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
59 x 60 x 122 cm - 160 kg

Classe Energetica:
A+",Palazzetti,https://cdn.palazzetti.it/website/pim/design/47928.jpeg,https://palazzetti.it/prodotti/stufe-a-pellet/aria/clelia-us-acciaio-nero-12-kw-us-pro-2-aria-canalizzabile-0-speed-fan,CLELIA 12 US Pro 2,N/A
"Descrizione:
• focolare
ibrido legna/pellet
per riscaldamento ad acqua
• portina a scomparsa
• ampia flessibilità di installazione, con la possibilità di scegliere la versione con serbatoio per il pellet a destra o a sinistra
• massima cessione di calore all’acqua
• dissipatore di sicurezza con valvola di scarico termico
• gruppo idraulico integrato composto da circolatore in classe A, valvola di sicurezza, vaso di espansione chiuso e valvola anticondensa
• accensione automatica
• predisposizione per
Connection Box
•
braciere autopulente
• focolare in
Magnofix
®
• passaggio legna/pellet automatico
• valvola di by-pass fumi all’apertura dell’anta
• tecnologia
O
2
Ring
integrata, per l’abbattimento delle emissioni

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 22 kW
Potenza termica diretta all'acqua: 17.79 kW
Rendimento alla potenza termica nominale: 91.9 %
Autonomia di funzionamento max: 29 h
Capacità serbatoio di alimentazione: 30 kg
Consumo orario pellet: 1.045 - 4.715 kg/h
Diametro uscita fumi: ø 18 cm
Livello di prestazione ambientale: 4 Stelle
-- Funzionamento a legna --
Potenza termica bruciata: 20.7 kW
Potenza termica nominale: 18.12 kW
Potenza termica diretta all'acqua: 14.2 kW
Rendimento alla potenza termica nominale: 87.55 %
Diametro uscita fumi: ø 18 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
103 x 70 x 183 cm - 385 kg

Classe Energetica:
A+",Palazzetti,https://cdn.palazzetti.it/website/pim/variante/209.jpeg,https://palazzetti.it/prodotti/caminetti-a-legna-pellet/acqua/multifire-nt-idro-magnofix-sinistro-legna-18-12-kw-pellet-22-kw-acqua,Caminetto a legna/pellet Multifire NT Idro Sinistro 22 acqua,N/A
"Descrizione:
•

Dimensioni:
120 x 80 x 89 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/906.jpeg,https://palazzetti.it/prodotti/rivestimenti/moderno/cannes,Rivestimento moderno Cannes,N/A
"Descrizione:
•

Dimensioni:
88 x 90 x 89 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/891.jpeg,https://palazzetti.it/prodotti/rivestimenti/moderno/antibes,Rivestimento moderno Antibes,N/A
"Descrizione:
•

Dimensioni:
168 x 73 x 99 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/617.jpeg,https://palazzetti.it/prodotti/rivestimenti/moderno/city,Rivestimento moderno City,N/A
"Descrizione:
•

Dimensioni:
141 x 141 x 132 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/variante/632.jpeg,https://palazzetti.it/prodotti/rivestimenti/country/courmayeur-angolo-diagonale,Rivestimento country Courmayeur angolo diagonale,N/A
"Descrizione:
• portina in vetro ceramico ad apertura totale
• bocchette regolabili con raccordi e prolunga flessibile
• focolare in ghisa
• valvola fumi ad apertura automatica
• la versione con
O
2
ring
è dotato di tecnologia per l'abbattimento delle emissioni

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 18.6 kW
Potenza termica nominale: 14.4 kW
Rendimento alla potenza termica nominale: 77.4 %
Diametro uscita fumi: ø 25 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
88 x 59 x 186 cm - 215 kg

Classe Energetica:
A",Palazzetti,https://cdn.palazzetti.it/website/pim/design/46487.jpeg,https://palazzetti.it/prodotti/caminetti-a-legna/monoblocco-easy-line/monoblocco-el-78-frontale-ghisa-nero-17-8-kw-o2ring-aria-irraggiamento,Caminetto a legna Monoblocco 78 Frontale Easy Line + O2Ring aria,N/A
"Descrizione:
• inserto a pellet ad aria
•
Balanced Door
, porta con sistema autobilanciante
• apertura con mano fredda
• possibilità di canalizzare l’aria comburente direttamente dall’esterno
• ventilazione gestita da due ventilatori centrifughi in contemporanea
• display digitale per la programmazione e la gestione dei parametri di funzionamento, con controlli a sfioramento
• predisposizione per
Connection Box
• innovativa caldaia a tubi con sistema di turbolazione
• braciere in ghisa e pareti in
Thermofix
®
• sensore di livello pellet
• 77x60x52: misure senza cassetto di caricamento frontale (optional)
• 77x60x57: misure con cassetto di caricamento frontale (optional)

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 9 kW
Rendimento alla potenza termica nominale: 90.7 %
Autonomia di funzionamento max: 23 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.643 - 2.05 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
77 x 60 x 52 cm - 110 kg

Classe Energetica:
A+",Palazzetti,https://cdn.palazzetti.it/website/pim/design/848.jpeg,https://palazzetti.it/prodotti/caminetti-a-pellet/aria/inserto-a70-thermofix-9-kw-aria-ventilata-0-speed-fan,Ecofire da inserimento A70 aria,N/A
"Descrizione:
•
stufa ermetica
con
uscita fumi coassiale superiore
• elegante forma circolare con rivestimento in ceramica
• porta con doppio vetro; quello estetico è un
vetro temprato nero
che diventa trasparente in presenza del fuoco
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
• braciere in ghisa ad alte prestazioni
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 12 kW
Rendimento alla potenza termica nominale: 90.4 %
Autonomia di funzionamento max: 21 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.73 - 2.76 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
65 x 66 x 122 cm - 195 kg

Classe Energetica:
A+",Palazzetti,https://cdn.palazzetti.it/website/pim/design/48742.jpeg,https://palazzetti.it/prodotti/stufe-a-pellet/aria/lilibet-us-ceramica-bianco-mat-12-kw-us-aria-canalizzabile-aria-irraggiamento-aria-ventilata-0-speed-fan,Lilibet 12 kW US,N/A
"Descrizione:
•

Dimensioni:
215 x 108 x 132 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/693.jpeg,https://palazzetti.it/prodotti/rivestimenti/country/santiago,Rivestimento country Santiago,N/A
"Descrizione:
•

Dimensioni:
152 x 3 x 82 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/682.jpeg,https://palazzetti.it/prodotti/rivestimenti/moderno/praga,Rivestimento moderno Praga,N/A
"Descrizione:
•

Dimensioni:
150 x 30 x 116 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/694.jpeg,https://palazzetti.it/prodotti/rivestimenti/cornice-classica/siena,Rivestimento cornice classica Siena,N/A
"Descrizione:
• inserto a pellet ad aria
•
Balanced Door
, porta con sistema autobilanciante
• possibilità di canalizzare l’aria comburente direttamente dall’esterno
• ventilazione gestita da due ventilatori centrifughi in contemporanea
• display digitale per la programmazione e la gestione dei parametri di funzionamento, con controlli a sfioramento
• predisposizione per
Universal Gateway
• braciere in ghisa e pareti in
Thermofix
®
• sensore di livello pellet
• Con il kit di canalizzazione optional le dimensioni dell'inserto sono: 70x46x56h cm.

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 9 kW
Rendimento alla potenza termica nominale: 91 %
Autonomia di funzionamento max: 17 h
Capacità serbatoio di alimentazione: 11 kg
Consumo orario pellet: 0.63 - 2.03 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
70 x 48 x 52 cm - 110 kg

Classe Energetica:
A+",Palazzetti,https://cdn.palazzetti.it/website/pim/design/51754.jpeg,https://palazzetti.it/prodotti/caminetti-a-pellet/aria/inserto-a70s-thermofix-9-kw-aria-ventilata-0-speed-fan,Ecofire da inserimento A70S aria,N/A
"Descrizione:
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• elegante forma circolare con rivestimento in ceramica
• porta con doppio vetro; quello estetico è un
vetro temprato nero
che diventa trasparente in presenza del fuoco
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet
•
Pro 2:
due ventilatori indipendenti; uno in ambiente e uno per la canalizzazione posteriore (Ø 8 cm)

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 9.3 kW
Rendimento alla potenza termica nominale: 91.8 %
Autonomia di funzionamento max: 28 h
Capacità serbatoio di alimentazione: 18 kg
Consumo orario pellet: 0.64 - 2.11 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
64 x 58 x 122 cm - 195 kg

Classe Energetica:
A+",Palazzetti,https://cdn.palazzetti.it/website/pim/variante/47849.jpeg,https://palazzetti.it/prodotti/stufe-a-pellet/aria/lilibet-tc-ceramica-caffellatte-tc-9-kw-pro2-aria-canalizzabile-aria-irraggiamento-aria-ventilata-0-speed-fan,Lilibet TC 9 kW Pro2,N/A
"Descrizione:
•

Dimensioni:
133 x 133 x 127 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/692.jpeg,https://palazzetti.it/prodotti/rivestimenti/country/san-candido,Rivestimento country San Candido,N/A
"Descrizione:
• focolare in
Thermofix
®
• struttura in acciaio con finiture nichelate satinate e rivestimento in ceramica, acciaio o pietra ollare
• portina con ritorno e chiusura automatici
• innovativo sistema di regolazione dell’aria brevettato
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 9.4 kW
Potenza termica nominale: 7 kW
Rendimento alla potenza termica nominale: 77 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
44 x 45 x 124 cm - 170 kg

Classe Energetica:
A",Palazzetti,https://cdn.palazzetti.it/website/pim/design/243.jpeg,https://palazzetti.it/prodotti/stufe-a-legna/aria/eva-ceramica-bianco-8-kw-aria-irraggiamento,Stufa a legna Eva S aria,N/A
"Descrizione:
• struttura in acciaio con rivestimento in metallo
• doppia porta, una estetica ed una tecnica
• vetro ceramico (800°) con sistema di auto pulizia
•
Balanced Door
, porta con sistema autobilanciante
• uscita aria calda frontale
• ventilatore regolabile su più velocità e
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• scambiatore ad alta efficienza a tubi di fumo
• braciere in ghisa
• ampio cassetto di raccolta cenere e sistema
Speedy Clean
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 8.2 kW
Rendimento alla potenza termica nominale: 87.7 %
Autonomia di funzionamento max: 29 h
Capacità serbatoio di alimentazione: 18 kg
Consumo orario pellet: 0.628 - 1.917 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
53 x 58 x 119 cm - 112 kg

Classe Energetica:
A+",Palazzetti,https://cdn.palazzetti.it/website/pim/design/35972.jpeg,https://palazzetti.it/prodotti/stufe-a-pellet/aria/melita-acciaio-bianco-8-2-kw-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Melita,N/A
"Descrizione:
•

Dimensioni:
140 x 7 x 55 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/637.jpeg,https://palazzetti.it/prodotti/rivestimenti/moderno/dover,Rivestimento moderno Dover,N/A
"Descrizione:
•
stufa ermetica
con
uscita fumi coassiale superiore
• forma stondata con porta in vetro e top in ghisa
• struttura in acciaio con rivestimento in metallo (o pietra ollare) e profili nichelati
• doppia porta: una estetica, con riquadro focolare in acciaio a specchio, ed una tecnica
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• predisposizione per
Connection Box
• braciere in ghisa
• ampio cassetto di raccolta cenere e sistema
Speedy Clean
• sistema
Quick Start
(riduce i tempi di accensione)
• predisposta per l’uscita fumi e la ripresa dell’aria coassiale superiore, integrata nella geometria della stufa
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 9.1 kW
Rendimento alla potenza termica nominale: 91.8 %
Autonomia di funzionamento max: 40 h
Capacità serbatoio di alimentazione: 19 kg
Consumo orario pellet: 0.48 - 2.02 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
56 x 56 x 113 cm - 116 kg

Classe Energetica:
A+",Palazzetti,https://cdn.palazzetti.it/website/pim/design/735.jpeg,https://palazzetti.it/prodotti/stufe-a-pellet/aria/marianne-pietra-pietra-ollare-9-1-kw-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Marianne 9 aria,N/A
"Descrizione:
•

Dimensioni:
114 x 5 x 67 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/670.jpeg,https://palazzetti.it/prodotti/rivestimenti/moderno/nairobi,Rivestimento moderno Nairobi,N/A
"Descrizione:
•

Dimensioni:
67 x 3 x 190 cm - 0 kg",Palazzetti,https://cdn.palazzetti.it/website/pim/design/911.jpeg,https://palazzetti.it/prodotti/rivestimenti/moderno/manhattan,Rivestimento moderno Manhattan,N/A
"Descrizione:
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• struttura in acciaio con rivestimento in metallo
• portina e braciere in ghisa ad alto spessore
• vetro ceramico (800°) con sistema di auto pulizia
•
gruppo idraulico integrato
composto da circolatore, valvola di sicurezza, vaso di espansione chiuso e manometro
•
valvola anticondensa integrata
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• interfaccia per termostato esterno integrata o per collegamento a puffer
• predisposizione per
Connection Box
• focolare a tubi di fumo (n. 8) con turbolatori
•
Combustion Dynamic Control
: mantiene l’equilibrio tra combustibile e comburente per garantire il massimo rendimento in tutte le condizioni di funzionamento
• ampio cassetto di raccolta cenere

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 15.37 kW
Potenza termica diretta all'acqua: 14.05 kW
Rendimento alla potenza termica nominale: 94.96 %
Autonomia di funzionamento max: 45 h
Capacità serbatoio di alimentazione: 45 kg
Consumo orario pellet: 1 - 3.302 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
52 x 59 x 135 cm - 180 kg

Classe Energetica:
A++",Palazzetti,https://cdn.palazzetti.it/website/pim/variante/485.jpeg,https://palazzetti.it/prodotti/stufe-a-pellet/acqua/martina-idro-lux-acciaio-rosso-15-4-kw-acqua,Stufa a pellet Ecofire Martina Idro Lux 15 acqua,N/A
"Descrizione:
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• rivestimento in acciaio verniciato stondato
• vetro ceramico con sistema di auto pulizia e +37% di visione della fiamma
•
Balanced Door
, porta con sistema autobilanciante
• uscita aria calda frontale
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 13 kW
Rendimento alla potenza termica nominale: 90.5 %
Autonomia di funzionamento max: 28 h
Capacità serbatoio di alimentazione: 18 kg
Consumo orario pellet: 0.64 - 2.99 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
59 x 52 x 122 cm - 150 kg

Classe Energetica:
A+",Palazzetti,https://cdn.palazzetti.it/website/pim/design/40624.jpeg,https://palazzetti.it/prodotti/stufe-a-pellet/aria/clelia-tc-acciaio-moka-13-kw-aria-ventilata-0-speed-fan,CLELIA TC,N/A
"Descrizione:
• stufa a legna con rivestimento in acciaio verniciato e top e basamento in ghisa
• focolare in ghisa e deflettore tagliafuoco in materiale refrattario
• riscalda per irraggiamento e convezione naturale
• ampia e profonda camera di combustione per bruciare legna di media/grande pezzatura
• cassetto cenere estraibile
• regolazione indipendente dell'aria primaria e di pulizia vetro
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a legna --
Potenza termica bruciata: 12.1 kW
Potenza termica nominale: 10.4 kW
Rendimento alla potenza termica nominale: 85.8 %
Diametro uscita fumi: ø 15 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
58 x 55 x 95 cm - 200 kg

Classe Energetica:
A+",Palazzetti,https://cdn.palazzetti.it/website/pim/design/50971.jpeg,https://palazzetti.it/prodotti/stufe-a-legna/aria/charlotte-ceramica-ceramica-bianco-mat-10-kw-aria-irraggiamento,Charlotte,N/A
